QuestionId,IsTrue
10160,0.135690
10161,0.319509
10162,0.000000
10163,1.335659
10164,0.001530
10165,1.313308
10166,0.214216
10167,0.001851
10168,1.368863
10169,0.072097
10170,1.077008
10171,1.337756
10172,0.188259
10173,0.273782
10174,1.300258
10175,0.163308
10176,0.215372
10177,0.354393
10178,1.367701
10179,1.363566
10180,0.111310
10181,0.272291
10182,0.252763
10183,1.354134
10184,1.176227
10185,0.228682
10186,0.158269
10187,1.378424
10188,1.038451
10189,1.294220
10190,0.000000
10191,1.261355
10192,0.309302
10193,1.353359
10194,1.363049
10195,1.372610
10196,1.290310
10197,1.338243
10198,0.219910
10199,0.295090
10200,0.310982
10201,0.001096
10202,1.383204
10203,0.314300
10204,0.230491
10205,0.260465
10206,0.114788
10207,1.368863
10208,1.333355
10209,0.000000
10210,0.294991
10211,0.080477
10212,1.330585
10213,1.340698
10214,1.343411
10215,0.285927
10216,1.350258
10217,1.237289
10218,0.211628
10219,1.378682
10220,0.187312
10221,0.188936
10222,1.311370
10223,0.000000
10224,1.295492
10225,0.000000
10226,0.233494
10227,1.370672
10228,1.371342
10229,1.335659
10230,0.255168
10231,1.369121
10232,1.310336
10233,1.339406
10234,1.335400
10235,0.085957
10236,1.290388
10237,0.238501
10238,0.194816
10239,1.369638
10240,1.225270
10241,1.320672
10242,0.002139
10243,0.300752
10244,1.257494
10245,0.167220
10246,1.267700
10247,1.305258
10248,0.259302
10249,1.359690
10250,1.351680
10251,1.367054
10252,0.316279
10253,0.106045
10254,1.321964
10255,1.298062
10256,1.347418
10257,1.348966
10258,1.249483
10259,0.193389
10260,1.321059
10261,0.000000
10262,0.119676
10263,1.334625
10264,1.305556
10265,1.041157
10266,1.187471
10267,1.269380
10268,0.267241
10269,1.380233
10270,1.361369
10271,1.302713
10272,0.156626
10273,0.105791
10274,1.338631
10275,1.308579
10276,1.256508
10277,1.374419
10278,0.000567
10279,0.128331
10280,1.325194
10281,1.322093
10282,1.167698
10283,0.279716
10284,1.284755
10285,0.344784
10286,0.201100
10287,1.363954
10288,1.339664
10289,1.340827
10290,0.950117
10291,0.000000
10292,1.361499
10293,0.300388
10294,0.273643
10295,1.311821
10296,1.295995
10297,0.314470
10298,0.305039
10299,0.153416
10300,0.000000
10301,1.334625
10302,1.363308
10303,0.245100
10304,0.243411
10305,1.326227
10306,1.353230
10307,0.273298
10308,1.291990
10309,1.331654
10310,0.367054
10311,1.350775
10312,1.266796
10313,1.261499
10314,1.286047
10315,0.128843
10316,0.109422
10317,1.142248
10318,1.355039
10319,0.125140
10320,0.255943
10321,0.000000
10322,1.347416
10323,0.079996
10324,1.278941
10325,1.361628
10326,0.177752
10327,1.303359
10328,1.355556
10329,0.006953
10330,1.302449
10331,1.338760
10332,1.350775
10333,0.001259
10334,1.341731
10335,0.150486
10336,1.103995
10337,0.190181
10338,0.103488
10339,0.146382
10340,0.078416
10341,1.328036
10342,1.304234
10343,0.000000
10344,1.312485
10345,0.265891
10346,1.361240
10347,0.212857
10348,0.168992
10349,0.147283
10350,0.212403
10351,0.646672
10352,1.340956
10353,1.297144
10354,0.321447
10355,1.317668
10356,0.161747
10357,1.316074
10358,0.063478
10359,0.281248
10360,1.303747
10361,0.205653
10362,0.166269
10363,1.311628
10364,1.355297
10365,0.132994
10366,1.163722
10367,0.160397
10368,1.377261
10369,1.353277
10370,1.277435
10371,1.376615
10372,1.373902
10373,1.341990
10374,1.336951
10375,0.183099
10376,1.325065
10377,1.368217
10378,1.351938
10379,1.297658
10380,1.343669
10381,0.256313
10382,1.359432
10383,1.306331
10384,1.339535
10385,0.162808
10386,0.072652
10387,1.321727
10388,0.202038
10389,1.268088
10390,1.309690
10391,0.190712
10392,1.369251
10393,1.333850
10394,0.257673
10395,0.000000
10396,0.000338
10397,0.158001
10398,1.309418
10399,1.330879
10400,1.300258
10401,0.304651
10402,1.374677
10403,0.297603
10404,1.386176
10405,0.000000
10406,1.376098
10407,1.341731
10408,1.351034
10409,1.372787
10410,1.375581
10411,1.335013
10412,0.124150
10413,0.145040
10414,0.298837
10415,1.350904
10416,0.371576
10417,0.254005
10418,1.205196
10419,1.359948
10420,0.270267
10421,1.221576
10422,1.210440
10423,1.305426
10424,0.154998
10425,0.102666
10426,0.810861
10427,0.232679
10428,1.368346
10429,0.000000
10430,0.000000
10431,1.297245
10432,0.316279
10433,1.374935
10434,1.307106
10435,1.383463
10436,0.259561
10437,0.000000
10438,1.331266
10439,0.000000
10440,0.000000
10441,0.000000
10442,1.341602
10443,0.136426
10444,1.234754
10445,0.000000
10446,1.362081
10447,1.170957
10448,1.242140
10449,0.159918
10450,1.352455
10451,0.033312
10452,1.380103
10453,0.256848
10454,0.216925
10455,1.297933
10456,1.190914
10457,0.291344
10458,1.366408
10459,1.322610
10460,0.017414
10461,1.285659
10462,1.272225
10463,1.332205
10464,1.344456
10465,1.271835
10466,1.352455
10467,0.025119
10468,0.170966
10469,1.343411
10470,0.336564
10471,1.369380
10472,0.157040
10473,0.153578
10474,1.335530
10475,1.345607
10476,1.378165
10477,1.210376
10478,0.126918
10479,1.308656
10480,0.062118
10481,1.355704
10482,1.322351
10483,0.216927
10484,1.262958
10485,1.352584
10486,0.106461
10487,0.223902
10488,1.318734
10489,1.228033
10490,0.140217
10491,0.380233
10492,1.267959
10493,1.313729
10494,1.362403
10495,1.275194
10496,0.094421
10497,0.358527
10498,1.324160
10499,1.318734
10500,1.350258
10501,0.137546
10502,0.130993
10503,1.368088
10504,1.300621
10505,1.254393
10506,0.087214
10507,0.295779
10508,0.150989
10509,1.327261
10510,0.144898
10511,0.146108
10512,1.249045
10513,0.303359
10514,0.274548
10515,1.323494
10516,0.138292
10517,1.278295
10518,0.153306
10519,1.348579
10520,1.323385
10521,0.201034
10522,0.253618
10523,1.339923
10524,1.373514
10525,0.268926
10526,0.296124
10527,0.341363
10528,1.344444
10529,1.307616
10530,1.301525
10531,1.367442
10532,1.260760
10533,0.000000
10534,1.339018
10535,0.000000
10536,0.343798
10537,1.365633
10538,0.950339
10539,0.221794
10540,0.270338
10541,1.311757
10542,1.302077
10543,0.000000
10544,0.046317
10545,1.346770
10546,1.269380
10547,1.300129
10548,1.308856
10549,1.313953
10550,0.126251
10551,0.236732
10552,0.234312
10553,1.355039
10554,0.256424
10555,0.000000
10556,0.246151
10557,0.311111
10558,1.302067
10559,1.311370
10560,0.964335
10561,1.295327
10562,1.366021
10563,1.262145
10564,0.247102
10565,0.548123
10566,1.370930
10567,1.328553
10568,0.174919
10569,0.202902
10570,1.197933
10571,1.324160
10572,1.325065
10573,0.323357
10574,0.000333
10575,1.237080
10576,1.356589
10577,1.362403
10578,0.242112
10579,1.302972
10580,0.277714
10581,0.234202
10582,1.198202
10583,0.202987
10584,0.000000
10585,1.368217
10586,0.291731
10587,0.168512
10588,0.295866
10589,1.300885
10590,1.290698
10591,0.206656
10592,1.280233
10593,1.336047
10594,1.347416
10595,0.227390
10596,1.340310
10597,1.371835
10598,0.000000
10599,1.358482
10600,1.298579
10601,0.232429
10602,0.684292
10603,1.362274
10604,1.334755
10605,1.367183
10606,0.348837
10607,0.188620
10608,0.250359
10609,0.001701
10610,1.065922
10611,1.374677
10612,1.294082
10613,1.343152
10614,0.084159
10615,0.000000
10616,0.138313
10617,1.372997
10618,0.350129
10619,0.096966
10620,0.861799
10621,0.251421
10622,1.280749
10623,1.271835
10624,1.362403
10625,1.380879
10626,0.000000
10627,1.263437
10628,0.326873
10629,0.182581
10630,0.000000
10631,0.001663
10632,1.369897
10633,0.084861
10634,1.249718
10635,0.199451
10636,0.966972
10637,0.001088
10638,1.299483
10639,0.000000
10640,1.348191
10641,0.249096
10642,1.378036
10643,0.273957
10644,0.157427
10645,1.384238
10646,1.340569
10647,1.348062
10648,0.124262
10649,1.354005
10650,0.000000
10651,1.295478
10652,1.350388
10653,1.372610
10654,1.280136
10655,0.297416
10656,0.000000
10657,0.002092
10658,0.000000
10659,0.000000
10660,1.345220
10661,1.333463
10662,0.000000
10663,1.335271
10664,0.932386
10665,0.236314
10666,1.340552
10667,1.302326
10668,0.237855
10669,0.173842
10670,1.303768
10671,1.285917
10672,1.356718
10673,0.065237
10674,1.271080
10675,1.365375
10676,1.336563
10677,0.105459
10678,1.346253
10679,0.211235
10680,0.000000
10681,1.373385
10682,0.304522
10683,0.147486
10684,0.212863
10685,0.252842
10686,1.341860
10687,1.355168
10688,0.102693
10689,1.324828
10690,1.366471
10691,1.303230
10692,0.989128
10693,1.352455
10694,0.335013
10695,0.224968
10696,0.273256
10697,0.298708
10698,1.394444
10699,0.004124
10700,1.378036
10701,0.000000
10702,0.462106
10703,1.277904
10704,1.331439
10705,0.187209
10706,1.344186
10707,1.380103
10708,0.209193
10709,1.301421
10710,0.242894
10711,0.106814
10712,1.331860
10713,0.297545
10714,0.197739
10715,1.317313
10716,0.234798
10717,0.220062
10718,0.373060
10719,1.276686
10720,1.323127
10721,1.332300
10722,1.293067
10723,0.110594
10724,1.330491
10725,0.255103
10726,0.253704
10727,1.356977
10728,1.355168
10729,0.210904
10730,1.382946
10731,1.288327
10732,1.286305
10733,0.243358
10734,1.361369
10735,1.314988
10736,1.346382
10737,0.291118
10738,1.267313
10739,0.202584
10740,0.127294
10741,1.355943
10742,0.204986
10743,0.007130
10744,1.350129
10745,0.259084
10746,1.350904
10747,0.000626
10748,0.000000
10749,0.991275
10750,1.316408
10751,0.000000
10752,1.298796
10753,1.302326
10754,1.380103
10755,0.085176
10756,1.300517
10757,1.351680
10758,0.625523
10759,0.172874
10760,0.914383
10761,1.335142
10762,1.337021
10763,0.136021
10764,0.144178
10765,1.379974
10766,1.338157
10767,1.182558
10768,0.000000
10769,0.689787
10770,0.000000
10771,1.351034
10772,1.350802
10773,0.323773
10774,1.351550
10775,1.349225
10776,0.370284
10777,0.148354
10778,1.378098
10779,1.313031
10780,0.284281
10781,1.322610
10782,1.366537
10783,1.344444
10784,0.181617
10785,1.347933
10786,1.306589
10787,0.264494
10788,0.335271
10789,0.039535
10790,0.299713
10791,1.348966
10792,1.252126
10793,1.185392
10794,0.240701
10795,0.123791
10796,0.244930
10797,1.244703
10798,1.372610
10799,1.265762
10800,1.367571
10801,1.227087
10802,1.276873
10803,1.254522
10804,0.205707
10805,0.000000
10806,0.277003
10807,0.146475
10808,0.159263
10809,0.001071
10810,1.323185
10811,0.319380
10812,1.258010
10813,0.000000
10814,0.000000
10815,1.205124
10816,1.358210
10817,1.375581
10818,0.000000
10819,0.303876
10820,1.349096
10821,0.357901
10822,1.332783
10823,1.323643
10824,0.227390
10825,0.210296
10826,1.327945
10827,0.225217
10828,1.302653
10829,0.083317
10830,1.288631
10831,0.144717
10832,0.131634
10833,0.000000
10834,0.317959
10835,0.048047
10836,0.000000
10837,1.350904
10838,0.152997
10839,0.262532
10840,0.256202
10841,0.082558
10842,1.360851
10843,0.143781
10844,0.009213
10845,1.346382
10846,0.241990
10847,0.267442
10848,1.227100
10849,0.179949
10850,1.338243
10851,0.000000
10852,1.353359
10853,0.199283
10854,1.228682
10855,1.357106
10856,0.321318
10857,1.371447
10858,0.170522
10859,1.327649
10860,1.339239
10861,1.345607
10862,1.361302
10863,0.790784
10864,0.227519
10865,1.333333
10866,0.086879
10867,1.377021
10868,0.248461
10869,0.000000
10870,0.037366
10871,0.260668
10872,1.362532
10873,0.208010
10874,1.374935
10875,0.201690
10876,0.159333
10877,0.274035
10878,1.370672
10879,0.282448
10880,0.221576
10881,1.351039
10882,0.143344
10883,1.345349
10884,1.355297
10885,1.285271
10886,0.006730
10887,1.104435
10888,0.318175
10889,0.196095
10890,0.242277
10891,1.300146
10892,1.370543
10893,1.040415
10894,1.325323
10895,1.241085
10896,1.372093
10897,1.369121
10898,0.000000
10899,1.263824
10900,0.000815
10901,1.296770
10902,0.302713
10903,0.195171
10904,1.340698
10905,1.375323
10906,0.312148
10907,0.226439
10908,1.337985
10909,0.000000
10910,1.351550
10911,0.223012
10912,0.000000
10913,0.128021
10914,0.571643
10915,1.353609
10916,0.349742
10917,0.209612
10918,1.284382
10919,1.294574
10920,0.001181
10921,0.000000
10922,1.376873
10923,1.312274
10924,0.130095
10925,0.006478
10926,0.239277
10927,0.000000
10928,0.236305
10929,0.000990
10930,1.242506
10931,0.192285
10932,1.379845
10933,1.041601
10934,1.327519
10935,0.171705
10936,1.361240
10937,0.000000
10938,1.163307
10939,1.355556
10940,1.316667
10941,0.226738
10942,1.259507
10943,1.322222
10944,0.263787
10945,1.325969
10946,0.216078
10947,1.329974
10948,0.000000
10949,1.341473
10950,1.324548
10951,0.269048
10952,0.250972
10953,1.237338
10954,1.355297
10955,1.347804
10956,1.354264
10957,0.096874
10958,0.144700
10959,0.021446
10960,1.374628
10961,0.000000
10962,1.316796
10963,0.000000
10964,1.356331
10965,0.038515
10966,0.000000
10967,1.354522
10968,0.222900
10969,1.314083
10970,0.236822
10971,1.225452
10972,0.283204
10973,0.110133
10974,1.282946
10975,1.296253
10976,0.149004
10977,1.095596
10978,1.354491
10979,1.370155
10980,1.366667
10981,0.139381
10982,1.335788
10983,1.309302
10984,0.237547
10985,1.313018
10986,0.000000
10987,1.343928
10988,0.214083
10989,0.301292
10990,0.100184
10991,1.218112
10992,0.201384
10993,1.363181
10994,1.285759
10995,0.262549
10996,0.186940
10997,1.314403
10998,0.189547
10999,1.325452
11000,1.352972
11001,0.124667
11002,0.287266
11003,1.290956
11004,0.341619
11005,0.000374
11006,1.362403
11007,0.000000
11008,0.000000
11009,1.274900
11010,1.343669
11011,1.183689
11012,1.318303
11013,0.002473
11014,1.366537
11015,1.291990
11016,1.357623
11017,0.278715
11018,1.336047
11019,0.279845
11020,1.349742
11021,0.016288
11022,0.000000
11023,1.228682
11024,0.294057
11025,1.376357
11026,1.341860
11027,0.219251
11028,0.301741
11029,0.960676
11030,0.665878
11031,0.189891
11032,0.242288
11033,1.319380
11034,1.362145
11035,1.267714
11036,0.961479
11037,0.266925
11038,1.355943
11039,0.155297
11040,0.176495
11041,0.247287
11042,0.000000
11043,1.347545
11044,0.000000
11045,0.969262
11046,1.285400
11047,0.000000
11048,0.201357
11049,0.206460
11050,1.309059
11051,0.072089
11052,1.141841
11053,0.199896
11054,1.335693
11055,0.000000
11056,1.329716
11057,0.186014
11058,0.220256
11059,0.306331
11060,0.344703
11061,0.436110
11062,1.339406
11063,1.283592
11064,1.340956
11065,0.106242
11066,0.153727
11067,1.370155
11068,0.331292
11069,0.182564
11070,0.193677
11071,0.000000
11072,0.216409
11073,1.384625
11074,1.326615
11075,1.342894
11076,1.236395
11077,1.332803
11078,0.000000
11079,1.278872
11080,1.266667
11081,0.271835
11082,1.357881
11083,0.077587
11084,0.042480
11085,0.213954
11086,1.352972
11087,0.241085
11088,0.276744
11089,1.371447
11090,0.000931
11091,1.331008
11092,0.000298
11093,1.348708
11094,0.220165
11095,1.373256
11096,0.246382
11097,1.352455
11098,1.286822
11099,1.340887
11100,0.291344
11101,1.220930
11102,1.377907
11103,0.210497
11104,1.337209
11105,0.379199
11106,0.000000
11107,0.102034
11108,1.302196
11109,1.340135
11110,0.107381
11111,0.059887
11112,0.167569
11113,1.373256
11114,1.369638
11115,1.258411
11116,0.001391
11117,0.128903
11118,1.367183
11119,1.334367
11120,0.027566
11121,0.248653
11122,1.365375
11123,1.306202
11124,0.241085
11125,1.370284
11126,1.281654
11127,1.393411
11128,1.329108
11129,1.266667
11130,1.350904
11131,0.000000
11132,0.000000
11133,1.334496
11134,0.000000
11135,1.346641
11136,0.061981
11137,0.146931
11138,1.365466
11139,0.217044
11140,0.887724
11141,1.293411
11142,0.376486
11143,0.282817
11144,0.178510
11145,1.371318
11146,1.303618
11147,0.000649
11148,1.258269
11149,1.354464
11150,1.297227
11151,0.289399
11152,0.289208
11153,0.296770
11154,0.006030
11155,0.984930
11156,0.000720
11157,0.162001
11158,0.299225
11159,1.331912
11160,1.309701
11161,0.227778
11162,0.300904
11163,1.361757
11164,1.274289
11165,1.328941
11166,0.319509
11167,0.000000
11168,0.000000
11169,1.295623
11170,1.377390
11171,1.266667
11172,0.000000
11173,0.060167
11174,1.362738
11175,0.235188
11176,1.351550
11177,1.332558
11178,0.006297
11179,0.220082
11180,0.101959
11181,1.302067
11182,1.273902
11183,1.319509
11184,1.357623
11185,0.261129
11186,1.372481
11187,1.358786
11188,1.350646
11189,1.314599
11190,1.303019
11191,0.327778
11192,0.271061
11193,1.243714
11194,0.300517
11195,1.266355
11196,0.294832
11197,0.174170
11198,0.246512
11199,1.290192
11200,0.182078
11201,0.091313
11202,1.346382
11203,1.316150
11204,0.296253
11205,1.315762
11206,0.317269
11207,1.303618
11208,0.196357
11209,1.257126
11210,0.199043
11211,1.279457
11212,0.339664
11213,0.083620
11214,0.130620
11215,0.196253
11216,0.245376
11217,1.370026
11218,1.363437
11219,1.340439
11220,0.016783
11221,1.346770
11222,1.311370
11223,1.195866
11224,0.000000
11225,1.364212
11226,0.256336
11227,0.271059
11228,1.330491
11229,1.353488
11230,0.010196
11231,1.311111
11232,1.322868
11233,1.365762
11234,1.298450
11235,0.198879
11236,1.326744
11237,1.265036
11238,0.293023
11239,0.139147
11240,0.122531
11241,0.093579
11242,1.290181
11243,0.147804
11244,1.120820
11245,1.344444
11246,0.153714
11247,1.335530
11248,1.345866
11249,0.000000
11250,0.336152
11251,1.280416
11252,0.000000
11253,1.345090
11254,0.000000
11255,1.267571
11256,1.346903
11257,0.176247
11258,0.001459
11259,0.100557
11260,0.129381
11261,0.272739
11262,0.302067
11263,0.315807
11264,1.364396
11265,0.192468
11266,1.278981
11267,0.277003
11268,1.370930
11269,0.136613
11270,1.326486
11271,0.163918
11272,0.108305
11273,1.272997
11274,0.239793
11275,1.075339
11276,0.286951
11277,0.025883
11278,1.343282
11279,0.214616
11280,1.359044
11281,1.333075
11282,0.140333
11283,0.000687
11284,0.217829
11285,1.334406
11286,1.309948
11287,1.352455
11288,1.324548
11289,0.155891
11290,1.329070
11291,1.304134
11292,1.312550
11293,1.239018
11294,1.345478
11295,0.264551
11296,0.139898
11297,1.299612
11298,0.089418
11299,0.100880
11300,0.000000
11301,0.345349
11302,0.209759
11303,1.278682
11304,0.224548
11305,1.303876
11306,1.339793
11307,0.289685
11308,1.250817
11309,1.355685
11310,0.199923
11311,0.243152
11312,1.260853
11313,0.000000
11314,0.208410
11315,1.248374
11316,0.184332
11317,0.264336
11318,0.254393
11319,1.265891
11320,0.214470
11321,0.244703
11322,0.262145
11323,1.352713
11324,0.308527
11325,0.000000
11326,0.111212
11327,1.265891
11328,0.234755
11329,0.000000
11330,1.057769
11331,1.271765
11332,1.348191
11333,1.332234
11334,1.296124
11335,0.318734
11336,0.036280
11337,1.286186
11338,1.297675
11339,0.183118
11340,1.307235
11341,0.186341
11342,1.333333
11343,0.244315
11344,1.268326
11345,0.087504
11346,1.330879
11347,1.194232
11348,0.218951
11349,1.383204
11350,1.381395
11351,0.162428
11352,0.232121
11353,1.341344
11354,1.352972
11355,1.158679
11356,0.230485
11357,1.375065
11358,1.355297
11359,0.286338
11360,0.167053
11361,0.153372
11362,1.332171
11363,1.365891
11364,0.864866
11365,0.010740
11366,1.363695
11367,1.357235
11368,0.327261
11369,1.325323
11370,0.000000
11371,0.163330
11372,0.000000
11373,0.000000
11374,1.329457
11375,1.367054
11376,0.222374
11377,1.298708
11378,0.256675
11379,0.400427
11380,1.353747
11381,1.258354
11382,1.343669
11383,0.217829
11384,1.253766
11385,0.000000
11386,1.280114
11387,0.220520
11388,0.157659
11389,1.308915
11390,1.341602
11391,1.290698
11392,0.149871
11393,0.961671
11394,0.319531
11395,1.353101
11396,0.216796
11397,1.343606
11398,0.035103
11399,1.333592
11400,1.231525
11401,0.627718
11402,1.375107
11403,1.364729
11404,0.000779
11405,0.324160
11406,0.273350
11407,0.221225
11408,0.210336
11409,0.124794
11410,1.278424
11411,0.348416
11412,1.223127
11413,1.322997
11414,0.298966
11415,0.000000
11416,1.360465
11417,1.344444
11418,1.259561
11419,0.000000
11420,0.274470
11421,0.027638
11422,0.241602
11423,0.240569
11424,1.233463
11425,0.122653
11426,0.098122
11427,0.311499
11428,1.328036
11429,1.323514
11430,1.194891
11431,1.359948
11432,1.276486
11433,1.270930
11434,1.344057
11435,1.331137
11436,1.365762
11437,0.199718
11438,1.299993
11439,0.165582
11440,0.297678
11441,1.338631
11442,1.279070
11443,0.203230
11444,0.318217
11445,0.000000
11446,0.256033
11447,1.234194
11448,1.354522
11449,0.134981
11450,0.259235
11451,0.096688
11452,0.255009
11453,1.330233
11454,0.214341
11455,0.321647
11456,1.340569
11457,0.547666
11458,1.379716
11459,1.345478
11460,0.989665
11461,1.332687
11462,0.207881
11463,0.275711
11464,1.346512
11465,0.175341
11466,0.272481
11467,0.223256
11468,1.350775
11469,0.228316
11470,1.259690
11471,0.121366
11472,0.228086
11473,0.203038
11474,1.365891
11475,1.355685
11476,1.355297
11477,1.306977
11478,1.265628
11479,1.345736
11480,1.320930
11481,1.320672
11482,0.203145
11483,0.217571
11484,1.352067
11485,0.664241
11486,1.293669
11487,0.218938
11488,1.286865
11489,0.000000
11490,0.205769
11491,0.197953
11492,0.218863
11493,1.312920
11494,1.361499
11495,1.340827
11496,1.366598
11497,0.097193
11498,1.383075
11499,1.296262
11500,1.294189
11501,1.360207
11502,1.344703
11503,0.297674
11504,1.348708
11505,0.004755
11506,0.260230
11507,1.363981
11508,0.297242
11509,0.000000
11510,1.359044
11511,1.386046
11512,0.111867
11513,0.133691
11514,0.000000
11515,0.244444
11516,1.333075
11517,1.336693
11518,0.282429
11519,0.310465
11520,1.310853
11521,1.290827
11522,0.597737
11523,0.190558
11524,1.349225
11525,1.332300
11526,0.000000
11527,0.248335
11528,1.354005
11529,0.983088
11530,1.327261
11531,0.152814
11532,1.340827
11533,1.282477
11534,1.278442
11535,0.001883
11536,0.000000
11537,1.240052
11538,1.323773
11539,0.278036
11540,1.355943
11541,1.316276
11542,1.342248
11543,1.345607
11544,1.243928
11545,0.147301
11546,0.000000
11547,0.353488
11548,1.344743
11549,0.087996
11550,0.295552
11551,0.277263
11552,1.356718
11553,0.000000
11554,0.314083
11555,1.369904
11556,0.000000
11557,0.000639
11558,1.370636
11559,0.371705
11560,1.190291
11561,0.000000
11562,0.071368
11563,0.219897
11564,0.000000
11565,0.160228
11566,1.373127
11567,1.331266
11568,1.351163
11569,0.244315
11570,1.319621
11571,0.000000
11572,1.346770
11573,1.331341
11574,1.288372
11575,0.000000
11576,0.000842
11577,1.328165
11578,0.233368
11579,1.355297
11580,0.215917
11581,0.000000
11582,0.007927
11583,1.366925
11584,1.199636
11585,0.204038
11586,0.238426
11587,1.293411
11588,1.260343
11589,1.211663
11590,0.305685
11591,1.324289
11592,0.000000
11593,1.324419
11594,1.274907
11595,1.197871
11596,1.334109
11597,0.233117
11598,0.001087
11599,1.323902
11600,0.288417
11601,0.281686
11602,1.314729
11603,0.378682
11604,1.279716
11605,1.247407
11606,1.351809
11607,0.145764
11608,0.252842
11609,1.269897
11610,1.373643
11611,1.377519
11612,0.353230
11613,1.358527
11614,1.369767
11615,0.119495
11616,1.377778
11617,1.250517
11618,0.227124
11619,1.303359
11620,1.160164
11621,0.233979
11622,1.328165
11623,0.227113
11624,0.000000
11625,1.123010
11626,1.362403
11627,0.323643
11628,1.314212
11629,1.286434
11630,1.221189
11631,1.326746
11632,1.359819
11633,1.365375
11634,1.058978
11635,0.313049
11636,0.241400
11637,0.000000
11638,0.154094
11639,0.231931
11640,0.140828
11641,1.367829
11642,0.332078
11643,0.196586
11644,1.357494
11645,0.000000
11646,0.240880
11647,0.241860
11648,1.318475
11649,0.104935
11650,0.203554
11651,1.381137
11652,1.343610
11653,1.334560
11654,1.346124
11655,1.295995
11656,0.000800
11657,1.370026
11658,0.031823
11659,1.172042
11660,0.321447
11661,0.291602
11662,1.296758
11663,1.284367
11664,1.289147
11665,1.278036
11666,1.345090
11667,1.362016
11668,0.222903
11669,0.318217
11670,0.216380
11671,1.338501
11672,1.369897
11673,1.206589
11674,1.204845
11675,1.347028
11676,0.235917
11677,0.207416
11678,1.254746
11679,0.325452
11680,0.338243
11681,1.308527
11682,0.310574
11683,0.265245
11684,0.000000
11685,0.004347
11686,0.108541
11687,0.245227
11688,0.140485
11689,1.339535
11690,0.233592
11691,1.327261
11692,0.091974
11693,0.216742
11694,1.280103
11695,1.356718
11696,1.349742
11697,0.000000
11698,0.312403
11699,0.237900
11700,1.366279
11701,0.183850
11702,0.553400
11703,1.326615
11704,1.314470
11705,1.350517
11706,0.241860
11707,0.000000
11708,0.126393
11709,0.000000
11710,1.360336
11711,1.358140
11712,1.364083
11713,1.336434
11714,1.372997
11715,1.372610
11716,0.000000
11717,1.342093
11718,1.318475
11719,1.197158
11720,1.348708
11721,0.249856
11722,1.349248
11723,0.226098
11724,0.290827
11725,1.090853
11726,1.286822
11727,0.223514
11728,1.326357
11729,1.347804
11730,1.288140
11731,0.292377
11732,1.306182
11733,0.318605
11734,1.351292
11735,1.312403
11736,0.007853
11737,0.000000
11738,0.347300
11739,1.355556
11740,0.317959
11741,0.000000
11742,0.255693
11743,1.379587
11744,0.216150
11745,0.231244
11746,0.141363
11747,0.266537
11748,1.347804
11749,1.377261
11750,0.253230
11751,1.367959
11752,1.314599
11753,0.313437
11754,1.152901
11755,1.324439
11756,0.165987
11757,1.384884
11758,1.347839
11759,1.350000
11760,0.270690
11761,1.351875
11762,0.000000
11763,1.283250
11764,0.000000
11765,0.053956
11766,1.318863
11767,1.289276
11768,1.301292
11769,1.284572
11770,0.259802
11771,0.285290
11772,1.327907
11773,1.355039
11774,0.309044
11775,1.340439
11776,0.000000
11777,1.234493
11778,1.221689
11779,1.374031
11780,0.315165
11781,0.196815
11782,1.352455
11783,0.000000
11784,1.326098
11785,0.237678
11786,1.362403
11787,1.366618
11788,0.244832
11789,0.079625
11790,0.219880
11791,1.350258
11792,1.344574
11793,1.272481
11794,1.306977
11795,1.304307
11796,1.385788
11797,1.340439
11798,1.345607
11799,1.222481
11800,0.285142
11801,0.343798
11802,0.214525
11803,1.355297
11804,0.262145
11805,1.361240
11806,1.330491
11807,1.351421
11808,0.228811
11809,1.165006
11810,1.268475
11811,0.268588
11812,1.307106
11813,0.221341
11814,0.000000
11815,1.373902
11816,1.377519
11817,1.372610
11818,1.257881
11819,1.344016
11820,1.346253
11821,1.373042
11822,1.363824
11823,1.377132
11824,0.225466
11825,1.030621
11826,0.022571
11827,0.117487
11828,1.357364
11829,0.000000
11830,0.671373
11831,1.304968
11832,1.368453
11833,0.532900
11834,1.285142
11835,1.331525
11836,0.000000
11837,1.362920
11838,1.320997
11839,0.199767
11840,0.349871
11841,0.215756
11842,0.079961
11843,1.309690
11844,0.746114
11845,0.897663
11846,1.348837
11847,0.197166
11848,0.889885
11849,0.189018
11850,1.354264
11851,1.292799
11852,1.354910
11853,0.141022
11854,1.360078
11855,1.300723
11856,1.357106
11857,1.078466
11858,0.308527
11859,1.354134
11860,0.251158
11861,1.357235
11862,0.001734
11863,1.219821
11864,1.322481
11865,0.279716
11866,0.260355
11867,1.356848
11868,1.334755
11869,1.380103
11870,0.000000
11871,1.335659
11872,0.347933
11873,1.334884
11874,0.119273
11875,0.249871
11876,0.000000
11877,1.348540
11878,0.191977
11879,1.221978
11880,0.329457
11881,0.857165
11882,1.355039
11883,0.298426
11884,1.372997
11885,0.054964
11886,1.344703
11887,1.373127
11888,0.115521
11889,0.311111
11890,0.000000
11891,0.298062
11892,1.346124
11893,0.237597
11894,0.012282
11895,0.990978
11896,0.000000
11897,1.365159
11898,1.304134
11899,0.039188
11900,1.368217
11901,1.365375
11902,0.227132
11903,1.293282
11904,0.247962
11905,1.238243
11906,1.340827
11907,0.001996
